dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1592859600,2020-06-22 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.99,297.64,297.1,298.15,1016,,,53,2.6,60,,,,,0,800,Clear,sky is clear,01n
1592863200,2020-06-22 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.01,296.66,297.1,298.15,1017,,,50,3.6,50,,,,,0,800,Clear,sky is clear,01n
1592866800,2020-06-22 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.15,297.22,297.15,297.166,1017,,,60,2.6,30,,,,,0,800,Clear,sky is clear,01n
1592870400,2020-06-23 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.15,297.22,297.15,297.166,1017,,,60,2.6,30,,,,,0,800,Clear,sky is clear,01n
1592874000,2020-06-23 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.29,297.67,296.15,297.166,1017,,,69,1.5,310,,,,,0,800,Clear,sky is clear,01n
1592877600,2020-06-23 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,295.32,296.25,295.15,296.375,1017,,,68,1.5,340,,,,,0,800,Clear,sky is clear,01n
1592881200,2020-06-23 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,294.49,294.37,294.15,296.375,1017,,,64,2.1,320,,,,,0,800,Clear,sky is clear,01n
1592884800,2020-06-23 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,293.59,293.92,293.15,296.375,1017,,,68,1.5,310,,,,,0,800,Clear,sky is clear,01n
1592888400,2020-06-23 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,294.39,294.99,294.15,295.923,1017,,,68,1.5,270,,,,,0,800,Clear,sky is clear,01d
1592892000,2020-06-23 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.12,296.21,295.923,296.15,1017,,,64,2.6,300,,,,,0,800,Clear,sky is clear,01d
1592895600,2020-06-23 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.85,296.06,295.923,298.15,1018,,,53,4.6,340,,,,,0,800,Clear,sky is clear,01d
1592899200,2020-06-23 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.63,297.76,296.3,300.15,1018,,,47,4.6,350,,,,,0,800,Clear,sky is clear,01d
1592902800,2020-06-23 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.42,298.55,296.3,301.15,1018,,,42,4.1,30,,,,,0,800,Clear,sky is clear,01d
1592906400,2020-06-23 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.63,298.54,296.3,300.15,1018,,,57,5.1,100,,,,,0,800,Clear,sky is clear,01d
1592910000,2020-06-23 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.56,297.63,296.825,301.15,1018,,,45,6.2,100,,,,,0,800,Clear,sky is clear,01d
1592913600,2020-06-23 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.65,296.77,296.825,300.15,1018,,,51,6.7,100,,,,,0,800,Clear,sky is clear,01d
1592917200,2020-06-23 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.56,298.7,296.825,301.15,1017,,,51,5.7,90,,,,,0,800,Clear,sky is clear,01d
1592920800,2020-06-23 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.58,298,297,301.15,1017,,,45,5.7,110,,,,,0,800,Clear,sky is clear,01d
1592924400,2020-06-23 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.52,297.98,297,301.15,1017,,,42,5.1,100,,,,,20,801,Clouds,few clouds,02d
1592928000,2020-06-23 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.72,297.18,297,300.15,1017,,,44,5.1,120,,,,,20,801,Clouds,few clouds,02d
1592931600,2020-06-23 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.75,299.07,297.186,300.15,1017,,,54,4.1,120,,,,,20,801,Clouds,few clouds,02d
1592935200,2020-06-23 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.85,298.87,297.186,299.15,1017,,,57,3.1,140,,,,,0,800,Clear,sky is clear,01d
1592938800,2020-06-23 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.02,298.92,297.186,298.15,1017,,,65,2.6,140,,,,,0,800,Clear,sky is clear,01n
1592942400,2020-06-23 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.16,298.75,297.15,297.224,1018,,,64,1,140,,,,,0,800,Clear,sky is clear,01n
1592946000,2020-06-23 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.31,297.04,296.15,297.224,1018,,,69,2.45,127,,,,,0,800,Clear,sky is clear,01n
1592949600,2020-06-23 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.3,296.56,296.15,297.224,1019,,,64,2.45,127,,,,,0,800,Clear,sky is clear,01n
1592953200,2020-06-23 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.3,297.57,296.15,297.242,1018,,,64,1,270,,,,,0,800,Clear,sky is clear,01n
1592956800,2020-06-24 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,294.62,296.07,294.15,297.242,1018,,,73,1,230,,,,,0,800,Clear,sky is clear,01n
1592960400,2020-06-24 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,295.44,295.86,295.15,297.242,1018,,,68,2.29,228,,,,,0,800,Clear,sky is clear,01n
1592964000,2020-06-24 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,294.58,295.59,294.15,297.278,1017,,,68,1,290,,,,,0,800,Clear,sky is clear,01n
1592967600,2020-06-24 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,294.62,295.72,294.15,297.278,1017,,,73,1.5,280,,,,,0,800,Clear,sky is clear,01n
1592971200,2020-06-24 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,293.71,293.98,293.15,297.278,1017,,,72,2.1,280,,,,,0,800,Clear,sky is clear,01n
1592974800,2020-06-24 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,294.55,296.2,294.15,297.083,1017,,,73,0.67,295,,,,,0,800,Clear,sky is clear,01d
1592978400,2020-06-24 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.14,298.56,297.083,297.15,1018,,,60,0.67,295,,,,,0,800,Clear,sky is clear,01d
1592982000,2020-06-24 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.87,300.46,297.083,299.15,1018,,,61,1.5,200,,,,,0,800,Clear,sky is clear,01d
1592985600,2020-06-24 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.65,301.4,297.483,301.15,1018,,,48,1.5,190,,,,,0,800,Clear,sky is clear,01d
1592989200,2020-06-24 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.45,301.76,297.483,302.15,1018,,,54,3.6,160,,,,,0,800,Clear,sky is clear,01d
1592992800,2020-06-24 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.51,301.08,297.483,302.15,1018,,,48,3.6,160,,,,,0,800,Clear,sky is clear,01d
1592996400,2020-06-24 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.45,300.94,297.99,303.15,1018,,,40,4.1,160,,,,,0,800,Clear,sky is clear,01d
1593000000,2020-06-24 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.52,299.64,297.99,302.15,1018,,,42,4.6,150,,,,,0,800,Clear,sky is clear,01d
1593003600,2020-06-24 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.45,300.19,297.99,303.15,1018,,,37,4.6,160,,,,,0,800,Clear,sky is clear,01d
1593007200,2020-06-24 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.65,299.81,298.503,302.15,1017,,,42,4.6,150,,,,,0,800,Clear,sky is clear,01d
1593010800,2020-06-24 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.6,298.33,298.503,302.15,1017,,,37,5.7,140,,,,,0,800,Clear,sky is clear,01d
1593014400,2020-06-24 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.79,297.93,298.503,301.15,1017,,,45,6.2,130,,,,,0,800,Clear,sky is clear,01d
1593018000,2020-06-24 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.75,297.88,298.431,301.15,1017,,,45,6.2,130,,,,,0,800,Clear,sky is clear,01d
1593021600,2020-06-24 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.04,296.61,298.431,299.15,1016,,,57,6.7,120,,,,,0,800,Clear,sky is clear,01d
1593025200,2020-06-24 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.19,297.41,298.15,298.431,1016,,,65,5.1,110,,,,,0,800,Clear,sky is clear,01n
1593028800,2020-06-24 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.16,297.37,298.15,298.238,1017,,,65,5.1,100,,,,,0,800,Clear,sky is clear,01n
1593032400,2020-06-24 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.16,298.07,298.15,298.238,1017,,,65,4.1,130,,,,,0,800,Clear,sky is clear,01n
1593036000,2020-06-24 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.16,298.77,298.15,298.238,1017,,,65,3.1,140,,,,,0,800,Clear,sky is clear,01n
1593039600,2020-06-24 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.15,298.75,298.117,298.15,1018,,,65,3.1,150,,,,,0,800,Clear,sky is clear,01n
1593043200,2020-06-25 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.3,298.32,297.15,298.117,1017,,,69,2.6,150,,,,,0,800,Clear,sky is clear,01n
1593046800,2020-06-25 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.28,298.68,297.15,298.117,1017,,,73,2.6,150,,,,,0,800,Clear,sky is clear,01n
1593050400,2020-06-25 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.23,298.96,297.15,297.743,1016,,,73,2.1,160,,,,,0,800,Clear,sky is clear,01n
1593054000,2020-06-25 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.39,298.24,296.15,297.743,1016,,,78,2.1,150,,,,,0,800,Clear,sky is clear,01n
1593057600,2020-06-25 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.37,298.33,296.15,297.743,1016,,,83,2.6,140,,,,,0,800,Clear,sky is clear,01n
1593061200,2020-06-25 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.22,299.44,297.15,297.673,1016,,,78,2.1,150,,,,,0,800,Clear,sky is clear,01d
1593064800,2020-06-25 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.08,298.79,297.673,298.15,1017,,,73,4.1,150,,,,,0,800,Clear,sky is clear,01d
1593068400,2020-06-25 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.95,299.62,297.673,299.15,1017,,,69,4.1,140,,,,,0,800,Clear,sky is clear,01d
1593072000,2020-06-25 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.94,299.61,297.7,299.15,1017,,,69,4.1,140,,,,,0,800,Clear,sky is clear,01d
1593075600,2020-06-25 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.63,300.42,297.7,301.15,1017,,,61,5.1,150,,,,,0,800,Clear,sky is clear,01d
1593079200,2020-06-25 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.68,300.97,297.7,301.15,1017,,,65,5.1,160,,,,,0,800,Clear,sky is clear,01d
1593082800,2020-06-25 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.6,301.52,298.115,302.15,1017,,,62,5.7,140,,,,,0,800,Clear,sky is clear,01d
1593086400,2020-06-25 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.54,300.58,298.115,302.15,1016,,,58,6.2,140,,,,,0,800,Clear,sky is clear,01d
1593090000,2020-06-25 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.46,300.26,298.115,303.15,1016,,,51,7.2,140,,,,,0,800,Clear,sky is clear,01d
1593093600,2020-06-25 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.51,299.87,298.459,303.15,1015,,,45,6.7,140,,,,,0,800,Clear,sky is clear,01d
1593097200,2020-06-25 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.59,299.44,298.459,302.15,1015,,,54,7.2,120,,,,,0,800,Clear,sky is clear,01d
1593100800,2020-06-25 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.65,298.79,298.459,302.15,1014,,,51,7.7,120,,,,,0,800,Clear,sky is clear,01d
1593104400,2020-06-25 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.88,297.73,299.2,301.15,1014,,,51,7.7,120,,,,,0,800,Clear,sky is clear,01d
1593108000,2020-06-25 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.01,297.95,299.2,300.15,1014,,,54,6.2,120,,,,,0,800,Clear,sky is clear,01d
1593111600,2020-06-25 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.16,298.69,299.15,299.2,1014,,,61,4.6,130,,,,,0,800,Clear,sky is clear,01n
1593115200,2020-06-25 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.12,300.8,298.9,299.15,1015,,,61,1.5,140,,,,,6,800,Clear,sky is clear,01n
1593118800,2020-06-25 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.11,300.11,298.9,299.15,1016,,,65,3.1,140,,,,,6,800,Clear,sky is clear,01n
1593122400,2020-06-25 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.25,300.01,298.15,298.9,1016,,,69,2.1,160,,,,,6,800,Clear,sky is clear,01n
1593126000,2020-06-25 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.22,298.92,298.15,298.7,1015,,,69,3.6,140,,,,,0,800,Clear,sky is clear,01n
1593129600,2020-06-26 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.23,299.7,298.15,298.7,1014,,,73,3.1,140,,,,,0,800,Clear,sky is clear,01n
1593133200,2020-06-26 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.22,299.51,298.15,298.7,1014,,,78,4.1,140,,,,,0,800,Clear,sky is clear,01n
1593136800,2020-06-26 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.22,300.56,298.15,298.657,1014,,,78,2.6,120,,,,,0,800,Clear,sky is clear,01n
1593140400,2020-06-26 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.38,300.17,297.15,298.657,1014,,,83,2.1,130,,,,,0,800,Clear,sky is clear,01n
1593144000,2020-06-26 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,296.49,298.97,296.15,298.657,1014,,,88,2.6,100,,,,,0,800,Clear,sky is clear,01n
1593147600,2020-06-26 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.22,301.09,298.15,298.7,1014,,,83,2.6,110,,,,,0,800,Clear,sky is clear,01d
1593151200,2020-06-26 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.08,301.5,298.7,299.15,1014,,,78,3.1,120,,,,,0,800,Clear,sky is clear,01d
1593154800,2020-06-26 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.82,301.04,298.7,301.15,1014,,,61,4.6,140,,,,,0,800,Clear,sky is clear,01d
1593158400,2020-06-26 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.73,301.97,299.1,302.15,1014,,,58,4.6,150,,,,,20,801,Clouds,few clouds,02d
1593162000,2020-06-26 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.69,301.91,299.1,302.15,1014,,,58,4.6,150,,,,,20,801,Clouds,few clouds,02d
1593165600,2020-06-26 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.6,302.47,299.1,303.15,1014,,,55,5.1,140,,,,,20,801,Clouds,few clouds,02d
1593169200,2020-06-26 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.6,302.71,300.1,304.15,1013,,,52,6.2,150,,,,,20,801,Clouds,few clouds,02d
1593172800,2020-06-26 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.69,302.05,300.1,303.15,1013,,,51,5.1,140,,,,,20,801,Clouds,few clouds,02d
1593176400,2020-06-26 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.6,302.71,300.1,304.15,1012,,,52,6.2,140,,,,,20,801,Clouds,few clouds,02d
1593180000,2020-06-26 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.68,301.89,300.7,304.15,1012,,,48,6.7,130,,,,,20,801,Clouds,few clouds,02d
1593183600,2020-06-26 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,304.48,303.06,300.7,305.15,1011,,,46,6.2,150,,,,,20,801,Clouds,few clouds,02d
1593187200,2020-06-26 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.68,302.16,300.7,304.15,1010,,,45,5.7,140,,,,,20,801,Clouds,few clouds,02d
1593190800,2020-06-26 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.8,303.96,300.551,303.15,1010,,,51,2.6,150,,,,,20,801,Clouds,few clouds,02d
1593194400,2020-06-26 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.91,302.41,300.551,302.15,1010,,,54,3.6,180,,,,,20,801,Clouds,few clouds,02d
1593198000,2020-06-26 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.93,303.51,300.551,302.15,1012,,,51,1.5,20,,,,,20,801,Clouds,few clouds,02n
1593201600,2020-06-26 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.86,303.77,299.997,302.15,1013,,,51,1,90,,,,,20,801,Clouds,few clouds,02n
1593205200,2020-06-26 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.83,300.86,299.997,302.15,1011,,,51,5.1,150,,,,,20,801,Clouds,few clouds,02n
1593208800,2020-06-26 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.99,302.66,299.997,301.15,1013,,,58,2.1,50,,,,,20,801,Clouds,few clouds,02n
1593212400,2020-06-26 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.08,301.85,299.6,300.15,1012,,,65,2.6,90,,,,,20,801,Clouds,few clouds,02n
1593216000,2020-06-27 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.07,301.95,299.6,300.15,1012,,,69,3.1,80,,,,,20,801,Clouds,few clouds,02n
1593219600,2020-06-27 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.08,302.32,299.6,300.15,1012,,,69,2.6,20,,,,,20,801,Clouds,few clouds,02n
1593223200,2020-06-27 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.15,302.28,299.15,299.176,1012,,,74,1.5,60,,,,,20,801,Clouds,few clouds,02n
1593226800,2020-06-27 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.3,298.01,298.15,299.176,1012,,,83,7.17,122,,,,,20,801,Clouds,few clouds,02n
1593230400,2020-06-27 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.29,301.02,298.15,299.176,1013,,,78,2.1,340,,,,,20,801,Clouds,few clouds,02n
1593234000,2020-06-27 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.31,302.34,298.15,299.3,1012,,,83,1,0,,,,,20,801,Clouds,few clouds,02d
1593237600,2020-06-27 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.02,303.16,299.3,300.15,1012,,,74,2.1,30,,,,,20,801,Clouds,few clouds,02d
1593241200,2020-06-27 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.76,305.56,299.3,302.15,1012,,,66,1,0,,,,,20,801,Clouds,few clouds,02d
1593244800,2020-06-27 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.7,305.54,299.878,303.15,1012,,,58,1.5,30,,,,,40,802,Clouds,scattered clouds,03d
1593248400,2020-06-27 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.62,305.42,299.878,303.15,1012,,,58,1.5,30,,,,,40,802,Clouds,scattered clouds,03d
1593252000,2020-06-27 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,304.43,307.57,299.878,305.15,1013,,,62,3.1,110,,,,,40,802,Clouds,scattered clouds,03d
1593255600,2020-06-27 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,305.34,307.79,300.232,306.15,1013,,,59,4.1,80,,,,,40,802,Clouds,scattered clouds,03d
1593259200,2020-06-27 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,305.26,307.04,300.232,306.15,1013,,,55,4.1,80,,,,,40,802,Clouds,scattered clouds,03d
1593262800,2020-06-27 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,304.48,305.37,300.232,305.15,1012,,,59,5.7,80,,,,,40,802,Clouds,scattered clouds,03d
1593266400,2020-06-27 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.64,304.55,300.4,304.15,1012,,,62,5.7,70,,,,,40,802,Clouds,scattered clouds,03d
1593270000,2020-06-27 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.58,305.01,300.4,304.15,1012,,,58,4.1,80,,,,,20,801,Clouds,few clouds,02d
1593273600,2020-06-27 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.64,302.76,300.4,304.15,1011,,,52,6.2,70,,,,,40,802,Clouds,scattered clouds,03d
1593277200,2020-06-27 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.58,303.11,299.973,304.15,1011,,,55,6.2,60,,,,,20,801,Clouds,few clouds,02d
1593280800,2020-06-27 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.67,303.67,299.973,303.15,1012,,,58,4.1,30,,,,,40,802,Clouds,scattered clouds,03d
1593284400,2020-06-27 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.85,301.54,299.973,302.15,1014,,,62,6.2,360,,,,,40,802,Clouds,scattered clouds,03n
1593288000,2020-06-27 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.32,301.7,302.15,303.415,1014,,,58,6.2,20,,,,,40,802,Clouds,scattered clouds,03n
1593291600,2020-06-27 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.49,303.91,301.15,303.415,1013,,,65,2.6,100,,,,,40,802,Clouds,scattered clouds,03n
1593295200,2020-06-27 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.59,303.81,300.15,303.415,1013,,,78,3.1,90,,,,,40,802,Clouds,scattered clouds,03n
1593298800,2020-06-27 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.95,303.48,298.708,300.15,1013,,,74,1.5,100,,,,,40,802,Clouds,scattered clouds,03n
1593302400,2020-06-28 00:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.93,303.45,298.708,300.15,1014,,,74,1.5,30,,,,,20,801,Clouds,few clouds,02n
1593306000,2020-06-28 01:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.09,302.22,298.708,299.15,1014,,,78,2.1,340,,,,,0,800,Clear,sky is clear,01n
1593309600,2020-06-28 02:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.02,300.97,298.176,299.15,1014,,,74,3.1,360,,,,,40,802,Clouds,scattered clouds,03n
1593313200,2020-06-28 03:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.3,299,297.15,298.176,1014,,,83,3.6,350,,,,,20,801,Clouds,few clouds,02n
1593316800,2020-06-28 04:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.29,298.99,297.15,298.176,1014,,,83,3.6,350,,,,,40,802,Clouds,scattered clouds,03n
1593320400,2020-06-28 05:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,297.29,297.94,297.15,298.203,1014,,,83,5.1,340,,,,,40,802,Clouds,scattered clouds,03d
1593324000,2020-06-28 06:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.16,298.72,298.15,298.203,1015,,,78,5.1,350,,,,,20,801,Clouds,few clouds,02d
1593327600,2020-06-28 07:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.88,299.04,298.203,300.15,1015,,,65,6.2,350,,,,,40,802,Clouds,scattered clouds,03d
1593331200,2020-06-28 08:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.57,300.27,297.9,302.15,1015,,,58,6.7,350,,,,,40,802,Clouds,scattered clouds,03d
1593334800,2020-06-28 09:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.21,301.59,297.9,304.15,1015,,,48,6.2,360,,,,,20,801,Clouds,few clouds,02d
1593338400,2020-06-28 10:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,303.3,304.94,297.9,304.15,1015,,,58,3.6,30,,,,,20,801,Clouds,few clouds,02d
1593342000,2020-06-28 11:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.44,301.87,297.949,303.15,1015,,,58,6.2,80,,,,,20,801,Clouds,few clouds,02d
1593345600,2020-06-28 12:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.37,301.77,297.949,303.15,1015,,,58,6.2,50,,,,,20,801,Clouds,few clouds,02d
1593349200,2020-06-28 13:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.44,301.52,297.949,303.15,1015,,,58,6.7,60,,,,,0,800,Clear,sky is clear,01d
1593352800,2020-06-28 14:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.57,301.13,297.9,302.15,1014,,,62,6.2,70,,,,,0,800,Clear,sky is clear,01d
1593356400,2020-06-28 15:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,302.36,301.4,297.9,303.15,1014,,,58,6.7,60,,,,,0,800,Clear,sky is clear,01d
1593360000,2020-06-28 16:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,301.57,299.92,297.9,302.15,1014,,,58,7.2,50,,,,,0,800,Clear,sky is clear,01d
1593363600,2020-06-28 17:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,300.73,299.44,298.1,301.15,1014,,,61,6.7,50,,,,,0,800,Clear,sky is clear,01d
1593367200,2020-06-28 18:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.84,298.99,298.1,300.15,1014,,,65,6.2,40,,,,,0,800,Clear,sky is clear,01d
1593370800,2020-06-28 19:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.01,299.56,298.1,299.15,1014,,,74,5.1,50,,,,,0,800,Clear,sky is clear,01n
1593374400,2020-06-28 20:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.04,298.83,298.372,299.15,1014,,,74,6.2,50,,,,,0,800,Clear,sky is clear,01n
1593378000,2020-06-28 21:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,299.03,299.59,298.372,299.15,1015,,,74,5.1,40,,,,,0,800,Clear,sky is clear,01n
1593381600,2020-06-28 22:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.18,299.45,298.15,298.372,1015,,,78,4.1,20,,,,,0,800,Clear,sky is clear,01n
1593385200,2020-06-28 23:00:00 +0000 UTC,3600,Sfax,34.739822,10.76002,298.16,300.12,298.15,298.207,1016,,,78,3.1,10,,,,,0,800,Clear,sky is clear,01n
